ID,city name,lat,lng,country,iso2,population
1,Maiduguri,11.8333,13.15,Nigeria,NG,1197497
2,Chelyabinsk,55.1547,61.3758,Russia,RU,1196680
3,Batam Centre,1.13,104.0531,Indonesia,ID,1196396
4,Rongcheng,26.218,104.103,China,CN,1189813
5,Mbandaka,0.0478,18.2558,Congo (Kinshasa),CD,1187837
6,Doha,25.2867,51.5333,Qatar,QA,1186023
7,Ahvaz,31.3047,48.6783,Iran,IR,1184788
8,Shymkent,42.3167,69.5958,Kazakhstan,KZ,1184113
9,Tripoli,32.8872,13.1914,Libya,LY,1183000
10,Srinagar,34.09,74.79,India,IN,1180570
11,Nashville,36.1715,-86.7842,United States,US,1177657
12,Liaoyuan,42.888,125.1447,China,CN,1176239
13,Aurangabad,19.88,75.32,India,IN,1175116
14,Cilacap,-7.7167,109.017,Indonesia,ID,1174964
15,Salt Lake City,40.7776,-111.9311,United States,US,1173879
16,Omsk,54.9833,73.3667,Russia,RU,1172070
17,Pikine,14.75,-17.4,Senegal,SN,1170791
18,Samara,53.2028,50.1408,Russia,RU,1169719
19,Guankou,28.1637,113.6433,China,CN,1168056
20,Bandar Lampung,-5.45,105.2667,Indonesia,ID,1166761
21,Raleigh,35.8324,-78.6429,United States,US,1163152
22,Lianyuan,27.692,111.664,China,CN,1162928
23,Rongcheng,29.8402,112.9048,China,CN,1162770
24,Dhanbad,23.7998,86.4305,India,IN,1162472
25,Nay Pyi Taw,19.7475,96.115,Burma,MM,1160242
26,Aba,5.1167,7.3667,Nigeria,NG,1160000
27,Kaiyuan,36.0193,113.86,China,CN,1160000
28,Zhuji,29.7167,120.2333,China,CN,1157938
29,Yingtan,28.2721,117.0395,China,CN,1154223
30,Edmonton,53.5344,-113.4903,Canada,CA,1151635
31,Leiyang,26.4223,112.8598,China,CN,1151554
32,Ulsan,35.55,129.3167,"Korea, South",KR,1150116
33,Yichun,47.728,128.841,China,CN,1148126
34,Benin City,6.3333,5.6222,Nigeria,NG,1147188
35,Bujumbura,-3.3833,29.3667,Burundi,BI,1143202
36,Guyuan,36.01,106.257,China,CN,1142142
37,Xiantao,30.328,113.443,China,CN,1140100
38,Rostov,47.2225,39.71,Russia,RU,1137704
39,Maputo,-25.9667,32.5833,Mozambique,MZ,1133200
40,Bukavu,-2.5,28.8667,Congo (Kinshasa),CD,1133000
41,Amritsar,31.64,74.86,India,IN,1132383
42,Shagamu,6.8333,3.65,Nigeria,NG,1132270
43,Yingchuan,34.1511,113.4733,China,CN,1131896
44,Aligarh,27.88,78.08,India,IN,1131160
45,Santo Domingo,18.4667,-69.95,Dominican Republic,DO,1128678
46,Bogor,-6.5966,106.7972,Indonesia,ID,1127408
47,Bishkek,42.8747,74.6122,Kyrgyzstan,KG,1120827
48,Tbilisi,41.7225,44.7925,Georgia,GE,1118035
49,Guwahati,26.1722,91.7458,India,IN,1116267
50,Ufa,54.7261,55.9475,Russia,RU,1115560
51,Fes,34.0433,-5.0033,Morocco,MA,1112072
52,Mwanza,-2.5167,32.9,Tanzania,TZ,1104521
53,Bien Hoa,10.95,106.8167,Vietnam,VN,1104000
54,Mexicali,32.6633,-115.4678,Mexico,MX,1102342
55,Sevilla,37.39,-5.99,Spain,ES,1100000
56,Ikare,7.5167,5.75,Nigeria,NG,1099931
57,Dongtai,32.795,120.519,China,CN,1098100
58,Dingzhou,38.516,114.99,China,CN,1095986
59,Xibeijie,39.7334,98.4943,China,CN,1095947
60,Tamale,9.4075,-0.8533,Ghana,GH,1095808
61,Yuyao,30.05,121.15,China,CN,1095000
62,Hanchuan,30.652,113.8274,China,CN,1092700
63,Gongzhuling,43.5053,124.8224,China,CN,1092692
64,N'Djamena,12.11,15.05,Chad,TD,1092066
65,Ubungo,-6.7889,39.2056,Tanzania,TZ,1086912
66,Cologne,50.9364,6.9528,Germany,DE,1084831
67,Krasnoyarsk,56.0089,92.8719,Russia,RU,1083865
68,Zhufeng,36,119.4167,China,CN,1081960
69,Ezhou,30.3914,114.8949,China,CN,1079353
70,Astana,51.1472,71.4222,Kazakhstan,KZ,1078362
71,Nezahualcoyotl,19.4081,-99.0186,Mexico,MX,1077208
72,Nouakchott,18.0858,-15.9785,Mauritania,MR,1077169
73,Haora,22.58,88.3294,India,IN,1077075
74,Tongjin,37.2333,127.2,"Korea, South",KR,1076369
75,Xiashi,30.5333,120.6833,China,CN,1076199
76,Yerevan,40.1814,44.5144,Armenia,AM,1075800
77,Ranchi,23.36,85.33,India,IN,1073440
78,Richmond,37.5295,-77.4756,United States,US,1073223
79,Ciudad Nezahualcoyotl,19.4006,-99.0148,Mexico,MX,1072676
80,Gwalior,26.2124,78.1772,India,IN,1069276
