ID,city name,lat,lng,country,iso2,population
1,Petropavl,54.8833,69.1667,Kazakhstan,KZ,201446
2,Rio Claro,-22.4108,-47.5608,Brazil,BR,201418
3,Maroua,10.5971,14.3157,Cameroon,CM,201371
4,Cajamarca,-7.1667,-78.5167,Peru,PE,201329
5,Qina,26.1667,32.7167,Egypt,EG,201191
6,Mai'Adua,13.1906,8.2117,Nigeria,NG,201178
7,Hebron,31.5286,35.0969,West Bank,XW,201063
8,Puri,19.8,85.8167,India,IN,201026
9,Sidfa,26.9653,31.3808,Egypt,EG,200977
10,Soio,-6.1333,12.3667,Angola,AO,200920
11,Menemen,38.6,27.0667,Turkey,TR,200904
12,Kalamazoo,42.2749,-85.5882,United States,US,200838
13,Haldia,22.0667,88.0698,India,IN,200827
14,Jacobabad,28.2769,68.4514,Pakistan,PK,200815
15,Khandwa,21.82,76.35,India,IN,200738
16,Aberdeen,57.15,-2.11,United Kingdom,GB,200680
17,Biysk,52.5333,85.2167,Russia,RU,200629
18,Huacho,-11.1067,-77.605,Peru,PE,200585
19,Almeria,36.8403,-2.4681,Spain,ES,200578
20,Yachiyo,35.7224,140.0999,Japan,JP,200538
21,Nandyal,15.48,78.48,India,IN,200516
22,Pulimaddi,15.5386,78.4613,India,IN,200516
23,Georgetown,6.8058,-58.1508,Guyana,GY,200500
24,Morena,26.5,78,India,IN,200483
25,Galveston,29.2484,-94.8913,United States,US,200451
26,Nasim Shahr,35.5617,51.1617,Iran,IR,200393
27,Cosenza,39.3,16.25,Italy,IT,200257
28,Guacara,10.2536,-67.9,Venezuela,VE,200212
29,Kabankalan,9.98,122.82,Philippines,PH,200198
30,Nagareyama,35.8563,139.9029,Japan,JP,200136
31,Aracatuba,-21.2089,-50.4328,Brazil,BR,200124
32,Vinh Long,10.25,105.9667,Vietnam,VN,200120
33,Lang Son,21.8478,106.7578,Vietnam,VN,200108
34,Az Zawiyah,32.7522,12.7278,Libya,LY,200000
35,Isanlu,8.1667,5.8,Nigeria,NG,200000
36,Rio Cuarto,-33.1333,-64.35,Argentina,AR,200000
37,Lochau,47.5167,9.75,Austria,AT,200000
38,Karjat,18.55,75,India,IN,200000
39,At Taji,33.5092,44.2342,Iraq,IQ,200000
40,Spartanburg,34.9442,-81.9251,United States,US,200000
41,Lahad Datu,5.03,118.34,Malaysia,MY,199830
42,Drabar,33.43,75.09,India,IN,199429
43,Madiun,-7.63,111.5231,Indonesia,ID,199192
44,Santa Tecla,13.6731,-89.2406,El Salvador,SV,199103
45,Santa Barbara,34.4285,-119.7202,United States,US,199023
46,Pristina,42.6633,21.1622,Kosovo,XK,198897
47,Uripa,11.9167,-72,Colombia,CO,198890
48,Khowy,38.5464,44.9542,Iran,IR,198845
49,Gbadolite,4.2833,21.0167,Congo (Kinshasa),CD,198839
50,Huangyan,28.65,121.25,China,CN,198713
51,Laqtah,25.4175,51.5075,Qatar,QA,198600
52,Amroha,28.9044,78.4675,India,IN,198471
53,Lunga-Lunga,-4.555,39.1231,Kenya,KE,198423
54,Trieste,45.6503,13.7703,Italy,IT,198417
55,Sunrise Manor,36.1783,-115.0487,United States,US,198325
56,Torun,53.0222,18.6111,Poland,PL,198273
57,Martapura,-3.45,114.8333,Indonesia,ID,198239
58,Rani,9.3667,76.7667,India,IN,198194
59,Kankan,10.3833,-9.3,Guinea,GN,198013
60,Chakradharpur,22.7,85.63,India,IN,197953
61,Helong,42.5436,129.0028,China,CN,197885
62,Segamat,2.5111,102.8139,Malaysia,MY,197762
63,Bhiwani,28.78,76.13,India,IN,197662
64,Bhind,26.5587,78.7871,India,IN,197585
65,Huntington Beach,33.696,-118.0018,United States,US,197481
66,Hobart,-42.8806,147.325,Australia,AU,197451
67,Tocuyito,10.1144,-68.0656,Venezuela,VE,197446
68,Baure,12.7833,8.7667,Nigeria,NG,197425
69,Higashi-Hiroshima,34.4264,132.7433,Japan,JP,197347
70,Marica,-22.9189,-42.8189,Brazil,BR,197300
71,Grand Prairie,32.6871,-97.0208,United States,US,197279
72,Ciudad Madero,22.25,-97.8333,Mexico,MX,197216
73,Itami,34.7833,135.4,Japan,JP,197215
74,Zakhu,37.15,42.6833,Iraq,IQ,197000
75,Kodaira,35.7285,139.4774,Japan,JP,196959
76,Rajin,42.3444,130.3844,"Korea, North",KP,196954
77,Alcala de Henares,40.4667,-3.3667,Spain,ES,196888
78,Parma,44.8015,10.328,Italy,IT,196764
79,Overland Park,38.887,-94.687,United States,US,196676
80,Huanuco,-9.9295,-76.2397,Peru,PE,196627
