ID,city name,lat,lng,country,iso2,population
1,Tarrasa,41.57,2.013,Spain,ES,225277
2,Ternopil,49.5667,25.6,Ukraine,UA,225238
3,Kimberley,-28.7383,24.7639,South Africa,ZA,225160
4,Nadiad,22.69,72.86,India,IN,225132
5,Toamasina,-18.155,49.41,Madagascar,MG,225116
6,Rennes,48.1147,-1.6794,France,FR,225081
7,Mutare,-18.9667,32.6333,Zimbabwe,ZW,224802
8,Cikupa,-6.4947,106.6511,Indonesia,ID,224678
9,Ratodero,27.8,68.2833,Pakistan,PK,224666
10,Chuadanga,23.644,88.8556,Bangladesh,BD,224576
11,Carlos Manuel de Cespedes,21.5767,-78.2775,Cuba,CU,224488
12,Blagoveshchensk,50.25,127.5333,Russia,RU,224419
13,Nong'an,44.4347,125.175,China,CN,224387
14,Ota,36.2911,139.3754,Japan,JP,224358
15,Itaborai,-22.7439,-42.8589,Brazil,BR,224267
16,Puerto Vallarta,20.6458,-105.2222,Mexico,MX,224166
17,Capiata,-25.35,-57.42,Paraguay,PY,224152
18,Viamao,-30.0808,-51.0228,Brazil,BR,224116
19,Takarazuka,34.8114,135.3406,Japan,JP,224054
20,Chapeco,-27.0958,-52.6178,Brazil,BR,224013
21,Banfield,-34.75,-58.3833,Argentina,AR,223898
22,Toluca,19.2925,-99.6569,Mexico,MX,223876
23,Atsugicho,35.4333,139.3667,Japan,JP,223815
24,Paramaribo,5.8522,-55.2039,Suriname,SR,223757
25,Cox's Bazar,21.4272,92.005,Bangladesh,BD,223522
26,Bandar-e Bushehr,28.9264,50.8514,Iran,IR,223504
27,Itapevi,-23.5489,-46.9342,Brazil,BR,223404
28,Staryy Oskol,51.3,37.8333,Russia,RU,223360
29,Probolinggo,-7.75,113.2167,Indonesia,ID,223159
30,Hialeah,25.8696,-80.3045,United States,US,222996
31,Tanjore,10.787,79.1378,India,IN,222943
32,Ji'an Shi,41.1253,126.194,China,CN,222938
33,Angarsk,52.55,103.9,Russia,RU,222855
34,Hachinohe,40.5123,141.4884,Japan,JP,222799
35,Ijebu-Ode,6.8208,3.9208,Nigeria,NG,222653
36,Velikiy Novgorod,58.55,31.2667,Russia,RU,222594
37,Barra do Dande,-8.4728,13.3731,Angola,AO,222528
38,Mezitli,36.75,34.5333,Turkey,TR,222436
39,Sandton,-26.107,28.0517,South Africa,ZA,222415
40,Beji,-6.3704,106.8176,Indonesia,ID,222372
41,Cork,51.8972,-8.47,Ireland,IE,222333
42,Dili,-8.5536,125.5783,Timor-Leste,TL,222323
43,Owo,7.1961,5.5864,Nigeria,NG,222262
44,Swindon,51.56,-1.78,United Kingdom,GB,222193
45,Myeik,12.4333,98.6,Burma,MM,222056
46,Cabo Frio,-22.8789,-42.0189,Brazil,BR,221987
47,Kichha,28.92,79.5,India,IN,221965
48,Longjiang,22.8711,113.0684,China,CN,221881
49,Katri,23.48,80.4,India,IN,221875
50,Korolev,55.9167,37.8167,Russia,RU,221797
51,Saricam,37.0333,35.4167,Turkey,TR,221733
52,Gueckedou,8.5667,-10.1333,Guinea,GN,221715
53,Neyshabur,36.22,58.82,Iran,IR,221700
54,Sousse,35.8333,10.6333,Tunisia,TN,221530
55,Tabora,-5.0167,32.8,Tanzania,TZ,221466
56,Soc Trang,9.6028,105.9736,Vietnam,VN,221430
57,Dagarua,25.8,87.64,India,IN,221229
58,Deltona,28.905,-81.2137,United States,US,221137
59,Tchaourou,8.8833,2.6,Benin,BJ,221108
60,Rufisque,14.7167,-17.2667,Senegal,SN,221066
61,San Bernardino,34.1416,-117.2943,United States,US,221041
62,Duekoue,6.7333,-7.35,Côte d’Ivoire,CI,220953
63,Gainesville,29.6804,-82.3459,United States,US,220929
64,Sambhal,28.58,78.55,India,IN,220813
65,San Felipe,10.3406,-68.7369,Venezuela,VE,220786
66,Saveh,35.0278,50.3611,Iran,IR,220762
67,Mainz,49.9994,8.2736,Germany,DE,220552
68,Santa Luzia,-19.77,-43.8506,Brazil,BR,220444
69,Chi Linh,21.133,106.383,Vietnam,VN,220421
70,La Vega,19.22,-70.53,Dominican Republic,DO,220279
71,Singrauliya,24.202,82.666,India,IN,220257
72,El Jadid,33.2333,-8.5,Morocco,MA,220181
73,Kremenchuk,49.0631,33.4039,Ukraine,UA,220174
74,Ashdod,31.8,34.65,Israel,IL,220174
75,Prizren,42.2128,20.7392,Kosovo,XK,220128
76,Spring Valley,36.0952,-115.2636,United States,US,220114
77,Thatta,24.7461,67.9244,Pakistan,PK,220000
78,Yenisehir,37.9333,40.2333,Turkey,TR,219759
79,Al Khubar,26.2833,50.2,Saudi Arabia,SA,219679
80,Osisioma,5.1497,7.3303,Nigeria,NG,219632
